id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,quartile,day,day_of_week,bedrooms_flag,bathrooms_flag,waterfront_flag,view_flag,sqft_basement_flag,yr_renovated_flag,day_of_week_flag,house_age,yr_since_renovation,basement_ratio,living_lot_ratio,price_per_sqft,sqft_living_diff,sqft_lot_diff,above_ratio,total_rooms,bath_bed_ratio,overall_quality,luxury_score,grade_sqft_living,waterfront_view_interaction,rooms_per_floor
5649000150,2014-06-10,385000.0,4,1.75,1720,8750,1.0,0,0,3,7,860,860,1971,0,98034,47.726,-122.21,1790,8750,2014,6,2,10,1,1,1,0,0,1,0,1,43,,0.5,0.2,223.84,70,0,0.5,5.75,0.44,21,7,12040,0,5.75
7812800775,2014-09-10,264250.0,3,1.0,1420,7420,1.5,0,0,3,6,1420,0,1944,0,98178,47.4949,-122.239,1290,6600,2014,9,3,10,2,1,1,0,0,0,0,1,70,,0.0,0.19,186.09,130,820,1.0,4.0,0.33,18,6,8520,0,2.67
2770604410,2014-10-29,608000.0,3,2.5,1760,1472,3.0,0,0,3,8,1640,120,2006,0,98119,47.6473,-122.374,1760,5400,2014,10,4,29,2,1,1,0,0,1,0,1,8,,0.07,1.2,345.45,0,3928,0.93,5.5,0.83,24,8,14080,0,1.83
9485951510,2014-09-15,450000.0,3,2.5,2790,48994,2.0,0,0,4,9,2790,0,1984,0,98042,47.3487,-122.088,2550,37834,2014,9,3,15,0,1,1,0,0,0,0,0,30,,0.0,0.06,161.29,240,11160,1.0,5.5,0.83,36,9,25110,0,2.75
1337800805,2014-07-03,1755000.0,3,2.0,2360,4800,2.0,0,0,3,9,2360,0,1909,2014,98112,47.6317,-122.312,2260,4800,2014,7,3,3,3,1,1,0,0,0,1,1,105,0.0,0.0,0.49,743.64,100,0,1.0,5.0,0.67,27,9,21240,0,2.5
4059400265,2014-11-14,339950.0,5,2.0,1890,6050,2.0,0,0,4,7,1890,0,1944,0,98178,47.5018,-122.242,1170,6050,2014,11,4,14,4,1,1,0,0,0,0,1,70,,0.0,0.31,179.87,720,0,1.0,7.0,0.4,28,7,13230,0,3.5
993000100,2015-04-10,760000.0,6,3.75,3810,6150,2.0,0,0,4,8,3810,0,1977,0,98103,47.694,-122.34,1830,5125,2015,4,2,10,4,1,1,0,0,0,0,1,38,,0.0,0.62,199.48,1980,1025,1.0,9.75,0.62,32,8,30480,0,4.88
2917200085,2015-04-08,350000.0,2,1.0,1160,5395,1.0,0,0,3,7,860,300,1940,0,98103,47.7007,-122.354,1664,5363,2015,4,2,8,2,1,1,0,0,1,0,1,75,,0.26,0.22,301.72,504,32,0.74,3.0,0.5,21,7,8120,0,3.0
3914000090,2015-04-21,541500.0,3,1.75,2320,55847,1.0,0,2,4,8,2320,0,1960,0,98001,47.3121,-122.253,2400,26112,2015,4,2,21,1,1,1,0,1,0,0,1,55,,0.0,0.04,233.41,80,29735,1.0,4.75,0.58,32,8,18560,0,4.75
4157600150,2015-03-27,730000.0,6,2.75,3280,16449,1.0,0,0,4,7,1910,1370,1963,0,98007,47.5914,-122.134,2550,9532,2015,3,1,27,4,1,1,0,0,1,0,1,52,,0.42,0.2,222.56,730,6917,0.58,8.75,0.46,28,7,22960,0,8.75
3624039111,2015-04-29,215000.0,3,1.0,980,5600,1.0,0,0,2,6,980,0,1949,0,98106,47.5308,-122.361,1840,5302,2015,4,2,29,2,1,1,0,0,0,0,1,66,,0.0,0.18,219.39,860,298,1.0,4.0,0.33,12,6,5880,0,4.0
8099900490,2014-05-15,420000.0,3,2.0,1640,9972,1.0,0,0,4,7,1640,0,1977,0,98075,47.5812,-122.002,1680,10165,2014,5,2,15,3,1,1,0,0,0,0,1,37,,0.0,0.16,256.1,40,193,1.0,5.0,0.67,28,7,11480,0,5.0
1687910100,2014-05-30,655000.0,4,2.25,2060,8470,1.0,0,0,3,8,1440,620,1983,0,98006,47.5605,-122.124,2180,8978,2014,5,2,30,4,1,1,0,0,1,0,1,31,,0.3,0.24,317.96,120,508,0.7,6.25,0.56,24,8,16480,0,6.25
5419800330,2015-01-15,240000.0,3,2.5,1500,10652,2.0,0,0,4,7,1500,0,1981,0,98031,47.4015,-122.176,1610,7417,2015,1,1,15,3,1,1,0,0,0,0,1,34,,0.0,0.14,160.0,110,3235,1.0,5.5,0.83,28,7,10500,0,2.75
5035300085,2014-06-02,730000.0,4,2.0,2360,6000,1.0,0,0,5,7,1260,1100,1939,0,98199,47.6534,-122.41,1720,6000,2014,6,2,2,0,1,1,0,0,1,0,0,75,,0.47,0.39,309.32,640,0,0.53,6.0,0.5,35,7,16520,0,6.0
325059131,2014-10-13,390000.0,4,1.5,1940,12100,1.0,0,0,3,7,1940,0,1962,0,98033,47.6892,-122.164,1380,12100,2014,10,4,13,0,1,1,0,0,0,0,0,52,,0.0,0.16,201.03,560,0,1.0,5.5,0.38,21,7,13580,0,5.5
2201500450,2014-10-28,473000.0,3,1.0,1280,10000,1.0,0,0,4,7,1280,0,1954,0,98006,47.5716,-122.139,1240,10000,2014,10,4,28,1,1,1,0,0,0,0,1,60,,0.0,0.13,369.53,40,0,1.0,4.0,0.33,28,7,8960,0,4.0
3342101270,2015-03-24,698000.0,4,3.5,3630,5670,2.0,0,0,3,10,3630,0,1970,2008,98056,47.5189,-122.206,1620,5400,2015,3,1,24,1,1,1,0,0,0,1,1,45,7.0,0.0,0.64,192.29,2010,270,1.0,7.5,0.88,30,10,36300,0,3.75
3574750150,2014-05-14,511000.0,3,2.5,1820,4883,2.0,0,0,3,9,1820,0,2005,0,98028,47.7355,-122.224,2720,5002,2014,5,2,14,2,1,1,0,0,0,0,1,9,,0.0,0.37,280.77,900,119,1.0,5.5,0.83,27,9,16380,0,2.75
9828702055,2014-05-08,358000.0,2,1.5,960,1808,2.0,0,0,3,7,960,0,1993,0,98122,47.6183,-122.298,1290,1668,2014,5,2,8,3,1,1,0,0,0,0,1,21,,0.0,0.53,372.92,330,140,1.0,3.5,0.75,21,7,6720,0,1.75
2207100650,2015-04-10,499990.0,3,1.75,1630,8400,1.0,0,0,4,7,1060,570,1955,0,98007,47.5983,-122.149,1630,7245,2015,4,2,10,4,1,1,0,0,1,0,1,60,,0.35,0.19,306.74,0,1155,0.65,4.75,0.58,28,7,11410,0,4.75
240000031,2015-03-13,322000.0,4,2.25,1940,10200,1.0,0,0,3,7,1360,580,1960,0,98188,47.4253,-122.283,1940,10200,2015,3,1,13,4,1,1,0,0,1,0,1,55,,0.3,0.19,165.98,0,0,0.7,6.25,0.56,21,7,13580,0,6.25
2953000300,2014-10-08,201000.0,3,1.0,980,9682,1.0,0,0,3,7,980,0,1969,0,98031,47.4136,-122.207,1580,9682,2014,10,4,8,2,1,1,0,0,0,0,1,45,,0.0,0.1,205.1,600,0,1.0,4.0,0.33,21,7,6860,0,4.0
6119700150,2014-11-12,765000.0,4,2.5,3140,16200,1.0,0,1,3,9,2570,570,1988,0,98166,47.4363,-122.342,2530,13200,2014,11,4,12,2,1,1,0,1,1,0,1,26,,0.18,0.19,243.63,610,3000,0.82,6.5,0.62,27,9,28260,0,6.5
9274200365,2014-06-06,920000.0,4,2.75,2880,5750,1.5,0,0,5,9,1710,1170,1928,0,98116,47.5874,-122.387,1640,5750,2014,6,2,6,4,1,1,0,0,1,0,1,86,,0.41,0.5,319.44,1240,0,0.59,6.75,0.69,45,9,25920,0,4.5
6187700501,2015-04-15,360000.0,4,2.0,1650,7552,1.0,0,0,4,7,860,790,1977,0,98155,47.7765,-122.324,1410,7199,2015,4,2,15,2,1,1,0,0,1,0,1,38,,0.48,0.22,218.18,240,353,0.52,6.0,0.5,28,7,11550,0,6.0
4137020910,2015-05-07,297300.0,3,1.75,1980,9220,2.0,0,0,3,8,1980,0,1987,0,98092,47.2602,-122.219,2080,8305,2015,5,2,7,3,1,1,0,0,0,0,1,28,,0.0,0.21,150.15,100,915,1.0,4.75,0.58,24,8,15840,0,2.38
1233100720,2014-09-25,399000.0,3,1.0,860,9403,1.0,0,0,4,6,860,0,1942,1990,98033,47.6815,-122.173,2136,13009,2014,9,3,25,3,1,1,0,0,0,1,1,72,24.0,0.0,0.09,463.95,1276,3606,1.0,4.0,0.33,24,6,5160,0,4.0
3034200530,2014-06-20,400000.0,3,1.0,1430,10005,1.5,0,0,4,7,1430,0,1950,0,98133,47.7181,-122.338,1720,8822,2014,6,2,20,4,1,1,0,0,0,0,1,64,,0.0,0.14,279.72,290,1183,1.0,4.0,0.33,28,7,10010,0,2.67
1463400081,2014-08-27,230000.0,3,1.75,1260,10164,1.0,0,0,4,6,1260,0,1964,0,98059,47.4752,-122.133,1190,10640,2014,8,3,27,2,1,1,0,0,0,0,1,50,,0.0,0.12,182.54,70,476,1.0,4.75,0.58,24,6,7560,0,4.75
1773101050,2015-02-20,290000.0,3,1.0,960,4560,1.0,0,0,4,7,960,0,1968,0,98106,47.5539,-122.365,970,4800,2015,2,1,20,4,1,1,0,0,0,0,1,47,,0.0,0.21,302.08,10,240,1.0,4.0,0.33,28,7,6720,0,4.0
1895450090,2015-04-30,323800.0,3,2.5,2060,7658,2.0,0,0,3,8,2060,0,2003,0,98023,47.2923,-122.36,2250,7299,2015,4,2,30,3,1,1,0,0,0,0,1,12,,0.0,0.27,157.18,190,359,1.0,5.5,0.83,24,8,16480,0,2.75
5101406384,2014-10-20,574500.0,4,1.5,1430,6380,1.5,0,0,4,9,1430,0,1930,0,98125,47.7014,-122.313,1220,5112,2014,10,4,20,0,1,1,0,0,0,0,0,84,,0.0,0.22,401.75,210,1268,1.0,5.5,0.38,36,9,12870,0,3.67
6821102346,2014-05-22,505000.0,3,2.25,1670,1596,2.0,0,0,3,8,1220,450,2002,0,98199,47.6474,-122.396,1670,1596,2014,5,2,22,3,1,1,0,0,1,0,1,12,,0.27,1.05,302.4,0,0,0.73,5.25,0.75,24,8,13360,0,2.62
1926049210,2015-04-22,372500.0,2,1.0,880,10950,1.0,0,0,4,7,880,0,1944,0,98133,47.7332,-122.352,1450,7560,2015,4,2,22,2,1,1,0,0,0,0,1,71,,0.0,0.08,423.3,570,3390,1.0,3.0,0.5,28,7,6160,0,3.0
1842200040,2014-07-01,425000.0,3,1.5,1300,19163,1.0,0,0,3,7,1300,0,1964,0,98052,47.6686,-122.153,1590,9744,2014,7,3,1,1,1,1,0,0,0,0,1,50,,0.0,0.07,326.92,290,9419,1.0,4.5,0.5,21,7,9100,0,4.5
2623089002,2015-04-16,446250.0,3,2.5,2380,214315,1.5,0,0,3,9,2380,0,2000,0,98045,47.4525,-121.748,2400,68824,2015,4,2,16,3,1,1,0,0,0,0,1,15,,0.0,0.01,187.5,20,145491,1.0,5.5,0.83,27,9,21420,0,3.67
4391600065,2014-08-14,330000.0,2,0.75,520,6862,1.0,0,0,4,4,520,0,1924,1980,98010,47.326,-122.037,1170,8756,2014,8,3,14,3,1,1,0,0,0,1,1,90,34.0,0.0,0.08,634.62,650,1894,1.0,2.75,0.38,16,4,2080,0,2.75
3760500602,2015-04-27,608095.0,3,2.5,2680,17707,2.0,0,1,3,9,2680,0,1983,0,98034,47.7031,-122.224,2840,21743,2015,4,2,27,0,1,1,0,1,0,0,0,32,,0.0,0.15,226.9,160,4036,1.0,5.5,0.83,27,9,24120,0,2.75
6071000265,2015-01-25,550000.0,3,2.5,2140,10136,1.0,0,0,3,8,1320,820,1958,0,98006,47.5602,-122.184,1980,11200,2015,1,1,25,6,1,1,0,0,1,0,1,57,,0.38,0.21,257.01,160,1064,0.62,5.5,0.83,24,8,17120,0,5.5
3222059206,2014-08-28,265000.0,4,2.5,1820,16103,2.0,0,0,3,7,1820,0,2004,0,98030,47.3553,-122.196,2120,21277,2014,8,3,28,3,1,1,0,0,0,0,1,10,,0.0,0.11,145.6,300,5174,1.0,6.5,0.62,21,7,12740,0,3.25
3034200933,2014-06-19,399888.0,4,2.25,1820,8255,1.5,0,0,4,7,1320,500,1930,0,98133,47.723,-122.337,1550,7628,2014,6,2,19,3,1,1,0,0,1,0,1,84,,0.27,0.22,219.72,270,627,0.73,6.25,0.56,28,7,12740,0,4.17
2028701165,2014-06-27,430000.0,2,1.0,1050,2570,1.0,0,0,5,7,850,200,1927,0,98117,47.6764,-122.366,1080,2800,2014,6,2,27,4,1,1,0,0,1,0,1,87,,0.19,0.41,409.52,30,230,0.81,3.0,0.5,35,7,7350,0,3.0
5634500234,2015-05-13,554990.0,3,2.5,2100,6092,2.0,0,0,3,8,2100,0,2013,0,98028,47.7508,-122.239,2250,8592,2015,5,2,13,2,1,1,0,0,0,0,1,2,,0.0,0.34,264.28,150,2500,1.0,5.5,0.83,24,8,16800,0,2.75
2310100180,2014-11-07,359950.0,3,2.5,2210,6280,2.0,0,0,3,8,2210,0,2003,0,98038,47.35,-122.043,2250,5972,2014,11,4,7,4,1,1,0,0,0,0,1,11,,0.0,0.35,162.87,40,308,1.0,5.5,0.83,24,8,17680,0,2.75
2767600921,2014-06-23,405000.0,2,1.0,860,2599,1.0,0,0,4,6,860,0,1901,0,98107,47.675,-122.379,1300,3900,2014,6,2,23,0,1,1,0,0,0,0,0,113,,0.0,0.33,470.93,440,1301,1.0,3.0,0.5,24,6,5160,0,3.0
8835200790,2015-04-06,280000.0,2,1.0,870,4025,1.0,0,0,3,7,870,0,1981,0,98034,47.7243,-122.161,1370,3488,2015,4,2,6,0,1,1,0,0,0,0,0,34,,0.0,0.22,321.84,500,537,1.0,3.0,0.5,21,7,6090,0,3.0
2473000410,2015-04-08,479950.0,4,2.25,2570,11070,2.0,0,0,4,8,2570,0,1966,0,98058,47.4507,-122.152,2210,9600,2015,4,2,8,2,1,1,0,0,0,0,1,49,,0.0,0.23,186.75,360,1470,1.0,6.25,0.56,32,8,20560,0,3.12
3286800110,2014-09-04,575000.0,5,1.75,2980,53578,1.0,0,0,4,9,2230,750,1976,0,98027,47.4908,-122.059,2860,75546,2014,9,3,4,3,1,1,0,0,1,0,1,38,,0.25,0.06,192.95,120,21968,0.75,6.75,0.35,36,9,26820,0,6.75
1402600110,2015-02-26,392000.0,4,2.25,2360,7733,2.0,0,0,3,8,2360,0,1983,0,98058,47.4403,-122.137,2160,7733,2015,2,1,26,3,1,1,0,0,0,0,1,32,,0.0,0.31,166.1,200,0,1.0,6.25,0.56,24,8,18880,0,3.12
1126059170,2015-02-25,760500.0,4,2.25,2310,36136,2.0,0,0,4,9,2310,0,1977,0,98072,47.7506,-122.122,3930,36136,2015,2,1,25,2,1,1,0,0,0,0,1,38,,0.0,0.06,329.22,1620,0,1.0,6.25,0.56,36,9,20790,0,3.12
8035350090,2014-06-16,435000.0,3,2.5,2300,9521,2.0,0,0,3,8,2300,0,2003,0,98019,47.7447,-121.976,3020,10042,2014,6,2,16,0,1,1,0,0,0,0,0,11,,0.0,0.24,189.13,720,521,1.0,5.5,0.83,24,8,18400,0,2.75
4389200753,2014-08-19,1565000.0,4,2.75,2810,8570,2.0,0,0,3,10,2810,0,1993,0,98004,47.6159,-122.211,2810,9621,2014,8,3,19,1,1,1,0,0,0,0,1,21,,0.0,0.33,556.94,0,1051,1.0,6.75,0.69,30,10,28100,0,3.38
6818400110,2014-12-03,261000.0,4,1.5,2040,10488,1.0,0,0,3,7,1190,850,1961,0,98188,47.4557,-122.269,1960,10488,2014,12,4,3,2,1,1,0,0,1,0,1,53,,0.42,0.19,127.94,80,0,0.58,5.5,0.38,21,7,14280,0,5.5
4217401035,2015-05-07,1482500.0,3,2.25,3290,5000,2.0,0,0,3,9,2730,560,1939,0,98105,47.6582,-122.28,2340,4000,2015,5,2,7,3,1,1,0,0,1,0,1,76,,0.17,0.66,450.61,950,1000,0.83,5.25,0.75,27,9,29610,0,2.62
1683400165,2015-04-30,853800.0,7,4.0,2960,2665,2.0,0,0,3,9,1950,1010,1927,2013,98144,47.5835,-122.313,1970,4410,2015,4,2,30,3,1,1,0,0,1,1,1,88,2.0,0.34,1.11,288.45,990,1745,0.66,11.0,0.57,27,9,26640,0,5.5
1939120450,2014-05-22,657500.0,3,2.5,2670,10496,2.0,0,0,3,9,2670,0,1989,0,98074,47.6272,-122.026,2490,8636,2014,5,2,22,3,1,1,0,0,0,0,1,25,,0.0,0.25,246.25,180,1860,1.0,5.5,0.83,27,9,24030,0,2.75
4137010530,2014-05-04,331950.0,4,2.5,2530,9933,2.0,0,2,3,8,2010,520,1990,0,98092,47.2654,-122.216,2140,9933,2014,5,2,4,6,1,1,0,1,1,0,1,24,,0.21,0.25,131.21,390,0,0.79,6.5,0.62,24,8,20240,0,3.25
2624039133,2014-06-11,514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,1986,0,98136,47.5399,-122.385,1900,6244,2014,6,2,11,2,1,1,0,1,1,0,1,28,,0.29,0.29,298.84,180,345,0.71,4.75,0.58,24,8,13760,0,4.75
2794700120,2014-09-12,496000.0,3,3.5,3090,27598,2.0,0,2,4,9,2020,1070,1995,0,98070,47.3541,-122.453,2180,17085,2014,9,3,12,4,1,1,0,1,1,0,1,19,,0.35,0.11,160.52,910,10513,0.65,6.5,1.17,36,9,27810,0,3.25
2944010210,2015-02-18,1093000.0,4,2.5,3930,21894,2.0,0,0,3,11,3930,0,1987,0,98052,47.7209,-122.128,3930,20000,2015,2,1,18,2,1,1,0,0,0,0,1,28,,0.0,0.18,278.12,0,1894,1.0,6.5,0.62,33,11,43230,0,3.25
8651443360,2014-11-06,195700.0,3,1.0,1120,5200,1.0,0,0,5,7,1120,0,1976,0,98042,47.3638,-122.088,1690,5200,2014,11,4,6,3,1,1,0,0,0,0,1,38,,0.0,0.22,174.73,570,0,1.0,4.0,0.33,35,7,7840,0,4.0
1338300180,2014-07-29,1395710.0,4,2.25,3960,8640,2.0,0,2,3,9,2630,1330,1925,0,98112,47.6317,-122.304,3850,8640,2014,7,3,29,1,1,1,0,1,1,0,1,89,,0.34,0.46,352.45,110,0,0.66,6.25,0.56,27,9,35640,0,3.12
624110540,2014-12-05,1175000.0,4,3.25,4060,20822,2.0,0,0,3,10,4060,0,1991,0,98077,47.7213,-122.055,4170,23958,2014,12,4,5,4,1,1,0,0,0,0,1,23,,0.0,0.19,289.41,110,3136,1.0,7.25,0.81,30,10,40600,0,3.62
4039700090,2014-09-23,643403.0,3,2.5,2350,9648,1.0,0,0,4,9,2350,0,1966,0,98008,47.6156,-122.108,2320,10512,2014,9,3,23,1,1,1,0,0,0,0,1,48,,0.0,0.24,273.79,30,864,1.0,5.5,0.83,36,9,21150,0,5.5
6752601110,2014-05-12,357000.0,4,2.5,2380,7066,2.0,0,0,4,7,2380,0,1997,0,98031,47.3982,-122.172,2310,8127,2014,5,2,12,0,1,1,0,0,0,0,0,17,,0.0,0.34,150.0,70,1061,1.0,6.5,0.62,28,7,16660,0,3.25
8861000210,2015-04-08,865000.0,3,1.75,1480,8163,1.0,0,0,3,7,1040,440,1953,0,98004,47.638,-122.206,2170,11124,2015,4,2,8,2,1,1,0,0,1,0,1,62,,0.3,0.18,584.46,690,2961,0.7,4.75,0.58,21,7,10360,0,4.75
1088700100,2014-11-18,905000.0,3,2.5,2930,9280,2.0,0,0,4,10,2930,0,1988,0,98007,47.6335,-122.151,2730,10090,2014,11,4,18,1,1,1,0,0,0,0,1,26,,0.0,0.32,308.87,200,810,1.0,5.5,0.83,40,10,29300,0,2.75
7893207925,2014-10-22,265000.0,3,1.5,1290,7100,1.0,0,0,3,6,1290,0,1954,0,98198,47.4227,-122.332,1300,7183,2014,10,4,22,2,1,1,0,0,0,0,1,60,,0.0,0.18,205.43,10,83,1.0,4.5,0.5,18,6,7740,0,4.5
3449820100,2014-12-24,535000.0,2,2.5,2730,7246,2.0,0,0,3,9,2730,0,1998,0,98056,47.512,-122.175,3220,7214,2014,12,4,24,2,1,1,0,0,0,0,1,16,,0.0,0.38,195.97,490,32,1.0,4.5,1.25,27,9,24570,0,2.25
1588600110,2014-08-11,450000.0,3,1.0,1290,5440,1.0,0,0,4,6,790,500,1929,0,98117,47.6951,-122.367,1220,5464,2014,8,3,11,0,1,1,0,0,1,0,0,85,,0.39,0.24,348.84,70,24,0.61,4.0,0.33,24,6,7740,0,4.0
8079040300,2015-02-18,460500.0,4,2.5,2170,7533,2.0,0,0,3,8,2170,0,1991,0,98059,47.5057,-122.149,2170,8728,2015,2,1,18,2,1,1,0,0,0,0,1,24,,0.0,0.29,212.21,0,1195,1.0,6.5,0.62,24,8,17360,0,3.25
7390400026,2014-11-24,315000.0,4,1.75,1850,8580,1.0,0,0,3,7,1140,710,1960,0,98178,47.4877,-122.24,2210,9240,2014,11,4,24,0,1,1,0,0,1,0,0,54,,0.38,0.22,170.27,360,660,0.62,5.75,0.44,21,7,12950,0,5.75
2425059144,2015-02-13,607500.0,4,2.5,2110,13939,1.0,0,0,3,8,1270,840,1978,0,98008,47.6431,-122.113,2140,8882,2015,2,1,13,4,1,1,0,0,1,0,1,37,,0.4,0.15,287.91,30,5057,0.6,6.5,0.62,24,8,16880,0,6.5
7821200375,2015-01-26,432000.0,2,1.0,960,3235,1.0,0,0,4,7,960,0,1916,0,98103,47.661,-122.344,1290,2069,2015,1,1,26,0,1,1,0,0,0,0,0,99,,0.0,0.3,450.0,330,1166,1.0,3.0,0.5,28,7,6720,0,3.0
1370800700,2015-02-09,1695000.0,3,4.0,3910,5350,2.0,0,2,5,10,2610,1300,1933,0,98199,47.6393,-122.408,2890,5350,2015,2,1,9,0,1,1,0,1,1,0,0,82,,0.33,0.73,433.5,1020,0,0.67,7.0,1.33,50,10,39100,0,3.5
8857640710,2014-08-20,479000.0,4,2.5,2590,6139,2.0,0,0,3,8,2590,0,2001,0,98038,47.3883,-122.035,2410,6139,2014,8,3,20,2,1,1,0,0,0,0,1,13,,0.0,0.42,184.94,180,0,1.0,6.5,0.62,24,8,20720,0,3.25
9558020240,2015-03-20,475000.0,5,2.75,3080,6600,2.0,0,0,3,9,3080,0,2002,0,98058,47.4501,-122.122,3080,6600,2015,3,1,20,4,1,1,0,0,0,0,1,13,,0.0,0.47,154.22,0,0,1.0,7.75,0.55,27,9,27720,0,3.88
3834000400,2014-11-19,415000.0,3,1.0,1630,8146,1.0,0,0,3,7,1630,0,1952,0,98125,47.7293,-122.29,1480,8146,2014,11,4,19,2,1,1,0,0,0,0,1,62,,0.0,0.2,254.6,150,0,1.0,4.0,0.33,21,7,11410,0,4.0
461002050,2014-08-26,450000.0,2,1.0,910,5000,1.0,0,0,4,6,910,0,1914,0,98117,47.683,-122.374,1480,5000,2014,8,3,26,1,1,1,0,0,0,0,1,100,,0.0,0.18,494.51,570,0,1.0,3.0,0.5,24,6,5460,0,3.0
724069065,2014-07-03,1140000.0,3,2.5,2780,33503,1.5,0,1,4,8,2110,670,1969,0,98075,47.5844,-122.081,3150,15542,2014,7,3,3,3,1,1,0,1,1,0,1,45,,0.24,0.08,410.07,370,17961,0.76,5.5,0.83,32,8,22240,0,3.67
4307351180,2014-09-15,430000.0,5,3.0,3880,8432,2.0,0,0,3,7,3880,0,2004,0,98056,47.4806,-122.176,2620,5623,2014,9,3,15,0,1,1,0,0,0,0,0,10,,0.0,0.46,110.82,1260,2809,1.0,8.0,0.6,21,7,27160,0,4.0
984100340,2014-09-03,296000.0,3,1.75,1360,10742,1.0,0,0,5,7,960,400,1971,0,98058,47.4351,-122.173,1830,9000,2014,9,3,3,2,1,1,0,0,1,0,1,43,,0.29,0.13,217.65,470,1742,0.71,4.75,0.58,35,7,9520,0,4.75
8159620260,2014-07-11,303000.0,4,2.25,2560,8927,1.0,0,0,3,7,1790,770,1976,0,98001,47.34,-122.271,1920,9669,2014,7,3,11,4,1,1,0,0,1,0,1,38,,0.3,0.29,118.36,640,742,0.7,6.25,0.56,21,7,17920,0,6.25
7559600200,2014-10-21,641000.0,4,2.5,2600,6015,2.0,0,0,3,8,2600,0,2004,0,98075,47.5971,-122.031,2910,5305,2014,10,4,21,1,1,1,0,0,0,0,1,10,,0.0,0.43,246.54,310,710,1.0,6.5,0.62,24,8,20800,0,3.25
1995200320,2015-02-10,280000.0,3,2.25,1220,5739,1.0,0,0,3,7,790,430,1984,0,98115,47.6952,-122.326,1870,5739,2015,2,1,10,1,1,1,0,0,1,0,1,31,,0.35,0.21,229.51,650,0,0.65,5.25,0.75,21,7,8540,0,5.25
4223000140,2014-08-05,260750.0,3,2.0,1560,9635,1.0,0,0,3,7,1260,300,1966,0,98003,47.341,-122.309,1570,8276,2014,8,3,5,1,1,1,0,0,1,0,1,48,,0.19,0.16,167.15,10,1359,0.81,5.0,0.67,21,7,10920,0,5.0
7215730200,2014-11-19,601000.0,4,2.5,2080,5191,2.0,0,0,3,8,2080,0,2001,0,98075,47.5978,-122.017,2170,5518,2014,11,4,19,2,1,1,0,0,0,0,1,13,,0.0,0.4,288.94,90,327,1.0,6.5,0.62,24,8,16640,0,3.25
1900600105,2014-08-28,255000.0,3,1.5,1490,6604,1.0,0,0,4,6,1490,0,1918,0,98166,47.4683,-122.351,1330,6604,2014,8,3,28,3,1,1,0,0,0,0,1,96,,0.0,0.23,171.14,160,0,1.0,4.5,0.5,24,6,8940,0,4.5
8644300200,2014-06-05,555000.0,4,2.75,2020,10720,1.0,0,0,4,8,1420,600,1976,0,98052,47.6373,-122.104,2190,10164,2014,6,2,5,3,1,1,0,0,1,0,1,38,,0.3,0.19,274.75,170,556,0.7,6.75,0.69,32,8,16160,0,6.75
3262301610,2014-11-18,865000.0,3,1.5,1530,10827,1.0,0,0,4,8,1530,0,1955,0,98039,47.6354,-122.234,2050,10827,2014,11,4,18,1,1,1,0,0,0,0,1,59,,0.0,0.14,565.36,520,0,1.0,4.5,0.5,32,8,12240,0,4.5
524059250,2014-09-22,1388000.0,4,2.5,3450,17400,1.5,0,0,4,9,2180,1270,1964,0,98004,47.5969,-122.206,3770,19530,2014,9,3,22,0,1,1,0,0,1,0,0,50,,0.37,0.2,402.32,320,2130,0.63,6.5,0.62,36,9,31050,0,4.33
8594400350,2014-05-20,315000.0,3,2.25,1400,31626,1.0,0,0,2,7,1140,260,1987,0,98092,47.3029,-122.069,1680,35093,2014,5,2,20,1,1,1,0,0,1,0,1,27,,0.19,0.04,225.0,280,3467,0.81,5.25,0.75,14,7,9800,0,5.25
4031000260,2014-06-06,200000.0,2,1.0,1730,9610,1.0,0,0,3,7,1380,350,1962,0,98001,47.2956,-122.285,1310,9812,2014,6,2,6,4,1,1,0,0,1,0,1,52,,0.2,0.18,115.61,420,202,0.8,3.0,0.5,21,7,12110,0,3.0
1454100260,2014-11-17,357000.0,3,1.0,1370,6450,1.0,0,0,3,7,1370,0,1948,0,98125,47.7195,-122.288,1550,6898,2014,11,4,17,0,1,1,0,0,0,0,0,66,,0.0,0.21,260.58,180,448,1.0,4.0,0.33,21,7,9590,0,4.0
1934800138,2014-12-04,390000.0,2,1.5,1050,934,2.0,0,0,3,8,960,90,2007,0,98122,47.6029,-122.309,1470,1885,2014,12,4,4,3,1,1,0,0,1,0,1,7,,0.09,1.12,371.43,420,951,0.91,3.5,0.75,24,8,8400,0,1.75
9508500075,2014-07-29,462000.0,5,1.75,2840,10220,1.0,0,0,4,7,2210,630,1954,0,98177,47.764,-122.36,2000,9750,2014,7,3,29,1,1,1,0,0,1,0,1,60,,0.22,0.28,162.68,840,470,0.78,6.75,0.35,28,7,19880,0,6.75
2946003415,2014-05-16,174500.0,2,1.0,1010,5200,1.0,0,0,3,7,1010,0,1955,0,98198,47.4166,-122.323,1580,7500,2014,5,2,16,4,1,1,0,0,0,0,1,59,,0.0,0.19,172.77,570,2300,1.0,3.0,0.5,21,7,7070,0,3.0
